panel_name,start_iso,start_unix,end_iso,end_unix,duration_sec,panel_world_px,panel_world_py,panel_world_pz,panel_world_qx,panel_world_qy,panel_world_qz,panel_world_qw,panel_rel_px,panel_rel_py,panel_rel_pz,panel_rel_qx,panel_rel_qy,panel_rel_qz,panel_rel_qw
AdPanel (1),2026-03-02T11:22:34.9776590+09:00,1772418154.977000,2026-03-02T11:22:35.8800730+09:00,1772418155.880000,0.903000,6.925482,1.605195,-4.652278,0.000000,0.829675,0.000000,0.558247,0.546084,-0.324507,3.170179,-0.051362,-0.078382,0.015088,-0.995485
AdPanel (1),2026-03-02T11:22:36.1161160+09:00,1772418156.116000,2026-03-02T11:22:40.9491600+09:00,1772418160.949000,4.833000,6.925482,1.605195,-4.652278,0.000000,0.829675,0.000000,0.558247,0.104838,1.358422,3.047197,0.197564,0.002471,-0.014196,-0.980184
AdPanel (1),2026-03-02T11:22:42.8506340+09:00,1772418162.850000,2026-03-02T11:22:44.9487070+09:00,1772418164.948000,2.098000,6.925482,1.605195,-4.652278,0.000000,0.829675,0.000000,0.558247,0.784936,1.214145,3.042324,0.190564,-0.040793,0.085968,-0.977052
AdPanel (1),2026-03-02T11:22:45.9767200+09:00,1772418165.976000,2026-03-02T11:22:50.6407140+09:00,1772418170.640000,4.664000,6.925482,1.605195,-4.652278,0.000000,0.829675,0.000000,0.558247,-0.087888,0.174636,3.333194,0.023727,0.069147,0.018971,-0.997144
AdPanel (1),2026-03-02T11:22:53.6540390+09:00,1772418173.654000,2026-03-02T11:22:54.1562730+09:00,1772418174.156000,0.502000,6.925482,1.605195,-4.652278,0.000000,0.829675,0.000000,0.558247,-0.156842,0.516794,3.467954,0.068570,0.021369,0.002142,-0.997415
