panel_name,start_iso,start_unix,end_iso,end_unix,duration_sec,panel_world_px,panel_world_py,panel_world_pz,panel_world_qx,panel_world_qy,panel_world_qz,panel_world_qw,panel_rel_px,panel_rel_py,panel_rel_pz,panel_rel_qx,panel_rel_qy,panel_rel_qz,panel_rel_qw
AdPanel,2026-03-28T11:31:19.1907400+09:00,1774665079.190000,2026-03-28T11:31:23.1158280+09:00,1774665083.115000,3.925000,0.664378,1.472228,-7.121911,0.000000,0.971999,0.000000,-0.234985,0.557313,-0.500491,2.857490,-0.080624,-0.056345,0.084842,-0.991528
AdPanel (1),2026-03-28T11:32:22.3189700+09:00,1774665142.318000,2026-03-28T11:32:25.8826860+09:00,1774665145.882000,3.564000,7.544646,1.470477,-3.077137,0.000000,0.739675,0.000000,0.672965,-0.736420,0.615119,3.606602,0.072154,0.073110,0.019962,-0.994510
